hotel_id,hotel_name,hotel_address,hotel_city,hotel_UUID
hotel_715,SAMALA Hotel Bangkok,"43 Soi Sukhumvit 15, Sukhumvit Road, Khwaeng Klongtoey-Nua, Wattana, Wattana, 10110 Bangkok, Thailand",Bangkok,c687a206-2101-4e16-9485-5bab453605e4
hotel_716,Citadines Sukhumvit 8 Bangkok,"77/7 Soi Sukhumvit 8, Sukhumvit Road, Klongton, Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",Bangkok,d32401ae-5ac1-4c64-93f4-a376b0eb351e
hotel_717,Banyan Tree Bangkok,"21/100 South Sathon Road, Sathorn, 10120 Bangkok, Thailand",Bangkok,9ea03c52-66d1-4f9a-8978-2c472296a0a4
hotel_718,The Quartier Hotel Phromphong - Thonglor,"413 Soi Sukhumvit 49 Khlong Tan Nuea, Watthana, Wattana, 10110 Bangkok, Thailand",Bangkok,0e65b226-7676-4067-9eb8-724f518e124e
hotel_719,Emporium Suites by Chatrium,"622 Sukhumvit Soi 24, Khlong Toei, 10110 Bangkok, Thailand",Bangkok,a85a6a59-2912-463c-a1a0-e7a70bdf272c
hotel_720,Chatrium Hotel Riverside Bangkok,"28 Chareonkrung Soi 70, Bangkholame, Bang Kho Laem, 10120 Bangkok, Thailand",Bangkok,aa83c6fa-1c17-4531-921e-ba18ee19daac
hotel_721,Shama Petchburi 47 Bangkok,"36 Soi Soonvijai, New Petchburi Road Bangkapi, Huay Kwang Bangkok, Huai Khwang, 10310 Bangkok, Thailand",Bangkok,031094e8-bf63-4bc3-a455-6a9b807f9a7c
hotel_722,"Holiday Inn Express Bangkok Soi Soonvijai, an IHG Hotel","19 Soi Soonvijai, New Petchburi Road, Huai Khwang, 10310 Bangkok, Thailand",Bangkok,e9da9671-9ce3-4ddd-a8fc-65f96c9af7cf
hotel_723,Hua Chang Heritage Hotel,"400 Phayathai Road, Pathumwan, Pathumwan, 10330 Bangkok, Thailand",Bangkok,c8f0c509-e45a-40dc-8988-47496c85ea30
hotel_724,PASSA Hotel Bangkok,"63 Soi Saladaeng 2, Saladaeng Road, Bang Rak, 10500 Bangkok, Thailand",Bangkok,64345b43-12f1-4362-90d6-3085b970f097
hotel_725,Sivatel Bangkok Hotel,"53 Wittayu Road, Lumpini, Patumwan, Pathumwan, 10330 Bangkok, Thailand",Bangkok,e890418e-4be1-421a-baa9-b16a68e708be
hotel_726,"Holiday Inn Bangkok Silom, an IHG Hotel","981 Silom Road, Bang Rak, 10500 Bangkok, Thailand",Bangkok,d41dff8d-bb95-46ea-a4ea-2077c8bf62fb
hotel_727,Maitria Hotel Rama 9 Bangkok - A Chatrium Collection,"908 Rim Klong Samsen Road, Bangkapi, Huay Kwang, Huai Khwang, 10310 Bangkok, Thailand",Bangkok,966f4dc9-5a21-4ce7-893b-89208a5a918a
hotel_728,"MUU Bangkok, Small Luxury Hotels of the World","88/333 Sukhumvit 55, Klongton Nua, Wattana, Sukhumvit, Wattana, 10110 Bangkok, Thailand",Bangkok,8cd48297-d0eb-4876-a68e-4b87481c9551
hotel_729,Park Plaza Bangkok Soi 18,"Sukhumvit Road Soi 18, (BTS Asoke / MRT Sukhumvit), Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",Bangkok,e2fbd868-aa71-4a05-9f35-ea15e25b6696
hotel_730,Maitria Mode Sukhumvit 15 Bangkok - A Chatrium Collection,"81 Sukhumvit Soi 15, Sukhumvit Road, Klongtoey- Nua, Wattana, Wattana, 10110 Bangkok, Thailand",Bangkok,33ee18f3-a2f7-41aa-9d17-7dd36988bd1b
hotel_731,VOQUE Hotel & Serviced Residence Sukhumvit 51,"Soi Sukhumvit 51 99, Wattana, 10110 Bangkok, Thailand",Bangkok,4f6342b9-675c-43bb-a205-f27a60466207
hotel_732,Admiral Premier Bangkok,"138 Soi 23 Sukhumvit Road, Wattana, 10110 Bangkok, Thailand",Bangkok,4551ad67-8d49-40ee-9527-b2fd3fadfa8f
hotel_733,Nysa Hotel Bangkok Sukhumvit 11,"73/7-8 Sukhumvit 13, Klongtoey-Nua, Wattana, Wattana, 10110 Bangkok, Thailand",Bangkok,9f7979e3-0446-40a4-8123-adb70f5efcd2
hotel_734,GLOW Sukhumvit 5,"24 Sukhumvit, Khlong Toei Nuea, Wattana, Wattana, 10110 Bangkok, Thailand",Bangkok,c5ba9139-5e44-4778-a2f3-e27ae7a6c5ae
hotel_735,Tastoria Collection Sukhumvit - SHA Extra Plus,"7 Sukhumvit 20, Sukhumvit Road, KlongTeoy,, Khlong Toei, 10110 Bangkok, Thailand",Bangkok,a524f316-230f-4b86-9936-35fe7dae46a5
hotel_736,Walton Suites Sukhumvit,"199 Sukhumvit 49/11 (Klang), Road Klongton Nua, Wattana, Wattana, 10110 Bangkok, Thailand",Bangkok,cd61cc08-8b40-42b7-9bca-437055099f3d
hotel_737,Night Hotel Bangkok - Sukhumvit 15,"10 Sukhumvit 15, Kloengtoey Nua, Wattana, Wattana, 10110 Bangkok, Thailand",Bangkok,54cbfa82-b9b3-46b4-bf2a-27f661f81e77
hotel_738,Maitria Hotel Sukhumvit 18 Bangkok – A Chatrium Collection,"26 Sukhumvit Soi 18, Sukhumvit Road, Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",Bangkok,71ff92fb-ee73-4610-b151-a531568834a2
hotel_739,The Fig Lobby,"55 Rimthangrotfaisaipaknam Road, Klong Toey, Klong Toey, Khlong Toei, 10110 Bangkok, Thailand",Bangkok,dff640a1-6795-49d5-a3f9-b950d4678f6b
hotel_740,THA City Loft by TH District,"Eakkamai soi 6, Prakanong, Wattana, Wattana, 10110 Bangkok, Thailand",Bangkok,5d31c23b-ca7e-42a7-b75f-4350b753a29e
hotel_741,Adelphi Grande Sukhumvit,"16 Sukhumvit Soi 41, Wattana, 10110 Bangkok, Thailand",Bangkok,50d3a0b8-4e1c-4242-9b45-3db5de9f748e
hotel_742,Shanghai Mansion Bangkok,"479 - 481 Yaowaraj Rd., Samphanthawong, Samphanthawong, 10100 Bangkok, Thailand",Bangkok,cc37d252-73da-494e-a13b-b62e83ec1257
hotel_743,VIC 3 Bangkok Hotel,"89 Phahon Yothin Soi 3, Phaya Thai, , Phaya Thai, 10400 Bangkok, Thailand",Bangkok,c73f228e-33b5-4cae-911f-78baf633c750
hotel_744,The Sukosol Hotel,"477 Si Ayuthaya Road, Phayathai, Ratchathewi, 10400 Bangkok, Thailand",Bangkok,8c0fd85f-57c0-468a-aa70-b61b7e3f6ae0
hotel_745,Public House Hotel - Sukhumvit 31,"249 Soi Sukhumvit 31, Khlong Tan Nuea, Watthana, Bangkok 10110, Wattana, 10110 Bangkok, Thailand",Bangkok,305a2e26-ef02-49f3-ac78-b69fa5c0c359
hotel_746,Emiri Hotel - Nana Bangkok,"99 Sukhumvit 5, Wattana, 10110 Bangkok, Thailand",Bangkok,8a18d0e4-22da-4096-abc5-152abac04ab1
hotel_747,Adelphi Suites Bangkok,"6 Sukhumvit Soi 8, Khlong Toei, 10110 Bangkok, Thailand",Bangkok,27aa6176-7685-4098-88e6-9ab5f39d7613
hotel_748,AETAS lumpini,"1030/4 Rama 4 Road, Thungmahamek, Sathorn, 10120 Bangkok, Thailand",Bangkok,89820026-d4a4-47d8-ab0f-5d0ea19584e3
hotel_749,Sotetsu Grand Fresa Bangkok,"7 Soi Sukhumvit 25, Wattana, 10110 Bangkok, Thailand",Bangkok,ff4e76ee-beb2-4ced-8bcb-c9af41c57f41
hotel_750,"Kimpton Maa-Lai Bangkok, an IHG Hotel","78 Soi Tonson, Lumpini, Pathumwan,, Pathumwan, 10330 Bangkok, Thailand",Bangkok,2a1c30ec-c20d-491e-aa1e-45dc6bb24e8d
hotel_800,Hotel Marta,"Zähringerstrasse 36, 8001 Zurich, Switzerland",Zürich,123cf521-151b-43ec-8d9e-168a0e5f3e15
hotel_801,Motel One Zürich,"Stockerstrasse 61, Enge, 8002 Zurich, Switzerland",Zürich,b8ae5eb4-3d2e-46c7-8a71-da7a639eca46
hotel_802,Ruby Mimi Hotel Zurich,"Beatenplatz 4, 8001 Zurich, Switzerland",Zürich,bec06cc5-78fd-4657-9b6d-77fafcc205c1
hotel_803,citizenM Zürich,"Talacker 42, Zurich Old Town - City Center, 8001 Zurich, Switzerland",Zürich,aa372946-c543-420d-8c1a-24d43847f608
hotel_804,VISIONAPARTMENTS Cramerstrasse 8-12 - contactless check-in,"8 Cramerstrasse, Aussersihl, 8004 Zurich, Switzerland",Zürich,4ca37885-cdbe-40e8-90ee-53a4f1b35703
hotel_805,Hotel Bristol Zurich,"Stampfenbachstrasse 34, Unterstrass, 8035 Zurich, Switzerland",Zürich,6ca2f879-d133-4dc1-88e0-64bffacd80c0
hotel_806,ibis Zürich Messe Airport,"Heidi Abel-Weg 5, Seebach, 8050 Zurich, Switzerland",Zürich,bef1aba0-a426-4c31-8962-efacda1bd837
hotel_807,Hotel Adler Zürich,"Rosengasse 10, Am Hirschenplatz, 8001 Zurich, Switzerland",Zürich,881c8069-dfeb-4cff-a178-a81360b49f88
hotel_808,Lamira - Serviced Apartments,"Soodstrasse 22, Leimbach, 8041 Zurich, Switzerland",Zürich,e1bb30c3-d854-486d-a658-359c77ab60e9
hotel_809,Hotel Felix,"Zähringerstrasse 25, 8001 Zurich, Switzerland",Zürich,e9c90b65-aa47-4686-ba2c-b5018b851305
hotel_810,VISIONAPARTMENTS Freyastrasse - contactless check-in,"Freyastrasse 8, Aussersihl, 8004 Zurich, Switzerland",Zürich,d1e6d3b5-ca4b-4277-a318-68e19a788c37
hotel_811,Pop Up Hotel Krone Zürich,"Limmatquai 88, 8001 Zurich, Switzerland",Zürich,61b0d245-076d-4f3c-9beb-c5487facf2dc
hotel_812,"Holiday Inn Zürich Messe, an IHG Hotel","Wallisellenstrasse 48, Oerlikon, 8050 Zurich, Switzerland",Zürich,b6a5460b-9b19-43cc-89d5-e46351817ad3
hotel_813,Aparthotel Adagio Zurich City Center,"Stampfenbachstrasse 60, Unterstrass, 8006 Zurich, Switzerland",Zürich,280ea8ce-4cfb-4664-a87b-e6f0e029fca4
hotel_814,Zurich Furnished Homes,"Schimmelstrasse 6, Aussersihl, 8003 Zurich, Switzerland",Zürich,8d9595ca-4efc-413a-8e2f-c1c758c912ae
hotel_815,Placid Hotel Design & Lifestyle Zurich,"Buckhauserstrasse 34-36, Altstetten, 8048 Zurich, Switzerland",Zürich,4a7cf4a5-a159-46e0-a2e5-b7be1ecfd52a
hotel_816,Hotel Neufeld,"Friesenbergstrasse 15, Wiedikon, 8055 Zurich, Switzerland",Zürich,749c3f3e-09db-42a9-a2b2-8655d96f7f9a
hotel_817,Mercure Zürich City,"Vulkanstraße 108b, Altstetten, 8048 Zurich, Switzerland",Zürich,7a47aabc-3ad9-4000-b904-e5380960dd6f
hotel_818,VISIONAPARTMENTS Waffenplatzstrasse - contactless check-in,"Waffenplatzstrasse 72, Enge, 8002 Zurich, Switzerland",Zürich,3d033168-244c-4fa1-abc9-e9449504d471
hotel_819,Leonardo Boutique Hotel Rigihof Zurich,"Universitätsstrasse 101, Oberstrass, 8033 Zurich, Switzerland",Zürich,ebeba7f3-7378-4bc1-b09f-1178ea0caece
hotel_820,VISIONAPARTMENTS Militärstrasse - contactless check-in,"Militärstrasse 24, Aussersihl, 8004 Zurich, Switzerland",Zürich,0f1c3efa-a159-4177-8acc-f76377015cd4
hotel_821,Sorell Hotel Rex,"Weinbergstrasse 92, Unterstrass, 8006 Zurich, Switzerland",Zürich,bf5c5dbb-38f7-40ed-a076-a5b3023ae5f1
hotel_822,VISIONAPARTMENTS Rotachstrasse - contactless check-in,"Rotachstrasse 33, Wiedikon, 8003 Zurich, Switzerland",Zürich,576ef4e7-6f7a-4a19-b3fc-9b00b9e06915
hotel_823,Altstadt Hotel,"Kirchgasse 4, 8001 Zurich, Switzerland",Zürich,d01135d9-413a-43f8-8597-1897fb15b816
hotel_824,VISIONAPARTMENTS Albertstrasse - contactless check-in,"Albertstrasse 7, 8005 Zurich, Switzerland",Zürich,5a8690ab-616c-41f6-8f27-c72632577a8e
hotel_825,VISIONAPARTMENTS Cramerstrasse 2-6 - contactless check-in,"2-6 Cramerstrasse , Aussersihl, 8004 Zurich, Switzerland",Zürich,db0f855a-2d9d-42b2-9481-dcbbf0ef5697
hotel_826,Opera Hotel Zürich,"Dufourstrasse 5, Seefeld, 8008 Zurich, Switzerland",Zürich,00cc2e75-a602-4f19-af5e-5209385ad0a0
hotel_827,Marktgasse Hotel,"Marktgasse 17, 8001 Zurich, Switzerland",Zürich,7ad76bc2-6dee-453a-a016-fabb127931eb
hotel_828,Zurich Marriott Hotel,"Neumühlequai 42, Unterstrass, 8006 Zurich, Switzerland",Zürich,30247863-9b92-403d-b8f1-73ba6dd9d220
hotel_829,Hotel Rössli,"Rössligasse 7, 8001 Zurich, Switzerland",Zürich,5f19f8ff-8c64-46f4-8183-d007adbce369
hotel_830,The Home Hotel Zürich - a member of DESIGN HOTELS,"Kalandergasse 1, Wiedikon, 8045 Zurich, Switzerland",Zürich,7ba99f78-a652-4a31-bb2b-4b601f13b7d8
hotel_831,THE FLAG Zürich,"Baslerstrasse 100, Altstetten, 8048 Zurich, Switzerland",Zürich,74fd9ada-5560-460f-b6f2-7a8630149a8b
hotel_832,FIVE Zurich - Luxury City Resort,"Döltschiweg 234, Wiedikon, 8055 Zurich, Switzerland",Zürich,81f9af2c-0061-4766-8b5d-4dafa3226e59
hotel_833,Boutique & Art Hotel Helvetia,"Stauffacherquai 1, Aussersihl, 8004 Zurich, Switzerland",Zürich,c5f5acb2-44eb-484e-883f-0f294fd385e5
hotel_834,Trip Inn Zurich Hotel,"Hohlstrasse 18, Aussersihl, 8004 Zurich, Switzerland",Zürich,f13eb04e-fcbb-4c31-9b44-89de0843ce05
hotel_835,Locke am Platz Zurich,"9 Tessinerplatz, Enge, 8002 Zurich, Switzerland",Zürich,3efb79cb-fdf3-4d33-91f5-65473a93dcba
hotel_836,Hotel Sternen Oerlikon,"Schaffhauserstrasse 335, Oerlikon, 8050 Zurich, Switzerland",Zürich,ae0387fa-852c-4a25-ae0f-714e9cc7fc0b
hotel_837,Sorell Hotel Rütli,"Zähringerstrasse 43, 8001 Zurich, Switzerland",Zürich,6957e865-3013-4a2c-b320-fc7edd0c496c
hotel_838,Nani City Hotel,"Langstrasse 120, Aussersihl, 8004 Zurich, Switzerland",Zürich,45a53e5e-5a04-4e4d-b0a6-4bcb8b7880a9
hotel_839,Boutique Hotel Josef,"13 Josefstrasse, 8005 Zurich, Switzerland",Zürich,70ba6b86-c6c9-4620-a8c4-40b97e21108b
hotel_840,CITY STAY - Kieselgasse,"Kieselgasse 2, 8008 Zurich, Switzerland",Zürich,5c921c87-b893-4001-b4ad-fdc9e7e3e8d5
hotel_841,Glärnischhof by TRINITY,"Claridenstrasse 30, Enge, 8022 Zurich, Switzerland",Zürich,27c4d330-e3ca-4541-b229-4a882d87f602
hotel_842,Fred Hotel Leonhardstrasse - Self Check-in,"Leonhardstrasse 1, Oberstrass, 8001 Zurich, Switzerland",Zürich,e2aa1c2f-a2ba-4a88-953a-e0f5292956e8
hotel_843,Gasthaus 210,"Langstrasse 210, 8005 Zurich, Switzerland",Zürich,079ddf5c-b9b5-4de3-8347-fc0fc2972556
hotel_844,Townhouse Boutique Hotel,"Schützengasse 7, 8001 Zurich, Switzerland",Zürich,6ae1dfd5-7b75-4df3-af4b-1fb81429c090
hotel_845,Hotel Scheuble,"Mühlegasse 17, 8001 Zurich, Switzerland",Zürich,2227ae4d-f796-487d-a544-eeccb63fee6e
hotel_846,VISIONAPARTMENTS Wolframplatz - contactless check-in,"Wolframplatz 1, Wiedikon, 8045 Zurich, Switzerland",Zürich,2b6be396-36e1-4375-92f0-3351dd3aedbd
hotel_847,SWAS by Livingdowntown,"415 Hohlstrasse, Altstetten, 8048 Zurich, Switzerland",Zürich,831c9c73-1a0f-47e7-bd8f-783127e9b4e6
hotel_848,VISIONAPARTMENTS Zweierstrasse - contactless check-in,"Zweierstrasse 24, Aussersihl, 8004 Zurich, Switzerland",Zürich,28d5b2f9-6842-4159-a85e-1a2d4a78c28a
hotel_849,Fred Guest House Zürich Hauptbahnhof,"Konradstrasse 11, 8005 Zurich, Switzerland",Zürich,d10e180a-dacd-4c99-acd4-cb101e910621
hotel_850,Renaissance Zurich Tower Hotel,"Turbinenstrasse 20, Escher Wyss, 8005 Zurich, Switzerland",Zürich,f9479201-eff4-44b3-bfdc-551371706903
hotel_851,VISIONAPARTMENTS Brandschenkestrasse,"10 Brandschenkestrasse, Zurich Old Town - City Center, 8001 Zurich, Switzerland",Zürich,aa3c18ea-e408-4cfe-839a-89480b6d1df3
hotel_852,CITY STAY - Franklinstrasse,"Franklinstrasse 12 City Stay, Oerlikon, 8050 Zurich, Switzerland",Zürich,a7e6021b-ccb0-4226-9752-9fde73a9f3f0
hotel_853,Boutique Hotel Seidenhof,"Sihlstrasse 9, Zurich Old Town - City Center, 8001 Zurich, Switzerland",Zürich,bd7f078a-19ad-4688-9188-aa6f9eb8977b
hotel_854,Sheraton Zürich Hotel,"Pfingstweidstrasse 100, Escher Wyss, 8005 Zurich, Switzerland",Zürich,fbe69d05-f461-4d14-96d5-f3ed60458bd4
hotel_855,CITY STAY - Forchstrasse,"Forchstrasse 163, Zürichberg, 8032 Zurich, Switzerland",Zürich,17ccd36c-ee08-4fda-972c-f507b5d14798
hotel_856,Hotel Glockenhof Zürich,"Sihlstrasse 31, Zurich Old Town - City Center, 8001 Zurich, Switzerland",Zürich,4db49320-878f-45ea-97b9-3ce25f77c5bd
hotel_857,La Réserve Eden au Lac Zurich,"Utoquai 45, Seefeld, 8008 Zurich, Switzerland",Zürich,8d86ad71-fc7d-4cd7-8913-63434c7d85d8
hotel_858,Hotel St.Gotthard,"Bahnhofstrasse 87, Zurich Old Town - City Center, 8021 Zurich, Switzerland",Zürich,6e75c49f-cc3c-4b32-9041-8cfb5285fa99
hotel_859,EMA House Serviced Apartments Aussersihl,"Sihlfeldstrasse 127, Aussersihl, 8004 Zurich, Switzerland",Zürich,62257112-a8c1-4d83-8af7-3cd255583524
hotel_860,Premium Apartments by Livingdowntown,"Weststrasse 155, Wiedikon, 8003 Zurich, Switzerland",Zürich,77a07cb3-c522-4647-af25-e5471436dc77
hotel_861,The Dolder Grand - City and Spa Resort Zurich,"Kurhausstrasse 65, Zürichberg, 8032 Zurich, Switzerland",Zürich,b2a057df-2891-4745-adbb-d2295f352ec1
hotel_862,Comfort Apartments by Livingdowntown,"Weststrasse 146, Wiedikon, 8003 Zurich, Switzerland",Zürich,316e5b6c-d1ef-4fb2-9372-05f29ee25b9a
hotel_863,Hotel Spirgarten,"Lindenplatz 5, Altstetten, 8048 Zurich, Switzerland",Zürich,09e10e40-7e51-43d6-ba42-27031239124b
hotel_864,Design Hotel Plattenhof,"Plattenstrasse 26, Zürichberg, 8032 Zurich, Switzerland",Zürich,1815b1ee-a308-4201-b6ae-fd5fcdf2ff45
hotel_865,Fred Hotel Zürich Hauptbahnhof,"Limmatstrasse 5, 8005 Zurich, Switzerland",Zürich,50a50517-0141-43e5-8e00-96f6e62a187f
hotel_866,Sorell Hotel St. Peter,"In Gassen 10, 8001 Zurich, Switzerland",Zürich,2169f22d-6e04-4997-95e5-a102ac8a4264
hotel_867,MEININGER Hotel Zürich Greencity,"41 Maneggstrasse, Wollishofen, 8041 Zurich, Switzerland",Zürich,454064ea-7b8e-4bf4-8e17-8ad92d27d8ac
hotel_868,Small Luxury Hotel Ambassador Zurich,"Falkenstrasse 6, Seefeld, 8008 Zurich, Switzerland",Zürich,adb00ecd-2e1a-44d9-843a-9e595573b0cb
hotel_869,"Neues Schloss Privat Hotel Zurich, Autograph Collection","Stockerstrasse 17, Enge, 8002 Zurich, Switzerland",Zürich,b4d07adf-f669-4f70-ba69-e0e8bbd4245b
hotel_400,Hotel du Jeu de Paume,54  rue Saint Louis en l'île  Ile Saint Louis  Paris  75004,Paris,ddc76294-f314-45ca-93e9-ee5585c58c80
hotel_401,Hôtel Belloy Saint-Germain,2 Rue Racine/bd St Michel  Paris  Paris  75006,Paris,7ec682a4-ed5e-4056-88b1-9f44db846e33
hotel_402,Villa Beaumarchais,5 Rue Des Arquebusiers  Paris  Paris  75003,Paris,b7845b70-7ed5-464e-881d-6c7575ee163c
hotel_403,1K Paris,13 Boulevard Du Temple  Paris  75003,Paris,ec762892-afc6-4061-8294-eb52bfbb252f
hotel_404,Hotel Antin Saint-Georges,21 rue Notre Dame de Lorette  Paris  Paris  75009,Paris,fd33d11a-7882-4986-881d-b2fd396ebd53
hotel_405,Maxim Quartier Latin,28 Rue Censier  Paris  Paris  75005,Paris,aba49381-af32-4d10-a283-48f31acb1cf2
hotel_406,OKKO Hotels Paris Gare de l'Est,30 A rue d'Alsace  Paris  75010,Paris,90ec6d3b-2822-43c8-ae93-0eba50735ad0
hotel_407,D'win Hotel,20 Rue Du Temple  Paris  Paris  75004,Paris,c464d7b4-e1ab-49a9-ad6d-90e0d48843f9
hotel_408,Hôtel Castex,5 Rue Castex  Paris  Paris  75004,Paris,97f44d86-d4c8-4ec2-bd65-ef3a57c475b5
hotel_409,citizenM Paris Opera,18 Rue du Croissant  Paris  75002,Paris,c0fd7abf-5349-43bb-8456-94ff5f2205de
hotel_410,Hotel du Vieux Marais,8 rue du Plâtre  Paris  75004,Paris,2f0ebc63-a6e9-42fc-8132-ea85ae595797
hotel_412,Hotel Regyn's Montmartre,18 Place Des Abbesses  Paris  Paris  75018,Paris,86cd7dde-d049-4f66-b603-c54c509acf6b
hotel_413,Hôtel Le Chat Noir,68 Boulevard De Clichy  Paris  Paris  75018,Paris,5629490a-d9b2-44a6-bf53-d05c0486a444
hotel_414,La Dépendance,20 Rue Moliere  Paris  Paris  75001,Paris,656c008c-629b-4d3c-9cf1-f0fd0b452a69
hotel_416,Hôtel Basss,57 Rue Des Abbesses  Paris  Paris  75018,Paris,a12846c1-989c-489d-bc83-7de7ca5664f3
hotel_417,Timhotel Montmartre,11 Rue Ravignan  Paris  Paris  75018,Paris,d3ad411c-05e8-4738-93bc-2ede233f5534
hotel_418,Hôtel Rochechouart - Orso Hotels,55 Boulevard de Rochechouart  Paris  Paris  75009,Paris,5616d2ef-b745-499e-a6df-1d6e25571208
hotel_419,Hotel Louvre Piemont,22 Rue De Richelieu  Paris  Paris  75001,Paris,71c2a0c7-0129-48a1-ba33-87169cd38c79
hotel_420,Hôtel Pont Royal,7 Rue Montalembert  Paris  Paris  75007,Paris,ea0c4b5b-e3a1-4886-a9cc-1107484266e7
hotel_421,Londres Saint-Honoré Hotel,13 Rue Saint-roch  Paris  Paris  75001,Paris,86d5c30e-6774-4e43-a023-f810eda43107
hotel_422,Beaugency Hotel,21 Rue Duvivier  Paris  Paris  75007,Paris,8f12f23f-c2ee-4c9f-b0f7-84c82a48924b
hotel_423,Libertel Montmartre Opéra,32 Rue Duperré  Paris  Paris  75009,Paris,714dbf9a-8d13-47ff-95e0-687728a5a7e5
hotel_424,Casa Ô,108 rue Réaumur  Paris  75002,Paris,676a82e2-18a0-467f-a26f-7008c3ea89f9
hotel_425,Villa Royale,2 Rue Duperré  Paris  Paris  75009,Paris,2b34465f-a8de-497c-ac1a-25dca59c63c9
hotel_426,"Hôtel Littéraire Marcel Aymé, BW Premier Collection",16 Rue Tholoze  Paris  Paris  75018,Paris,f99e313f-7bf7-4411-b506-b03ed02dae7e
hotel_427,Hotel Louvre Piemont,22 Rue De Richelieu  Paris  Paris  75001,Paris,01e131ea-e3cc-4ba4-af83-f600f03e3994
hotel_428,Citadines Montmartre Paris,16 Avenue Rachel  Paris  Paris  75018,Paris,b14e4f6f-2de5-4a49-9ffa-cca1b16a6c20
hotel_429,citizenM Paris Champs-Élysées,128 Rue la Boétie  Paris  75008,Paris,13351e23-6866-4745-9bfd-8e40fddcc543
hotel_430,Hôtel Le Saint-Grégoire,43  rue de l'Abbé Grégoire  Paris  Paris  75006,Paris,a96f2a5d-2d4f-42a7-a538-217aac5f3476
hotel_431,Hôtel Du Beaumont,3 Rue Lepic  Paris  Paris  75018,Paris,c4826a81-7352-41c8-84b1-16e6371b76c0
hotel_433,Hotel De Nice,42 Bis Rue De Rivoli  Paris  Paris  75004,Paris,22c5054b-2b3c-4388-9523-cae273be13bb
hotel_434,Hôtel Lorette - Astotel,36 Rue Notre Dame De Lorette  Paris  Paris  75009,Paris,d16073b8-c722-430e-bf1d-135a92212ecc
hotel_435,Hotel Turenne Le Marais,6 Rue De Turenne  Paris  Paris  75004,Paris,e8ce8b25-513a-43ef-b646-b0c6772c7ccf
hotel_436,Hôtel de La Herse d'Or,20 Rue Saint Antoine  Paris  Paris  75004,Paris,5498bba2-60e1-401a-b17c-aef5699466ff
hotel_437,Hotel Bonsejour Montmartre,11 Rue Burq  Paris  Paris  75018,Paris,51751aec-4be1-4889-9965-0944acc5e4c9
hotel_438,WS Louvre - Casanova,24 Rue Danielle Casanova  Paris  75002,Paris,529f27a3-1ec6-43d8-9646-c1c32559e317
hotel_439,Hôtel Phénix,5  rue du général Lanrezac  Paris  75017,Paris,2fa589cf-7c8b-4327-8b07-9a80c4e0a3f4
hotel_440,Hotel au coeur des Arts et Metiers,19 Rue du Vertbois  Paris  Département de Paris  75003,Paris,4dc5272f-1189-4770-832c-7e56ae35cb05
hotel_441,Rayz Eiffel,77 avenue bosquet  Paris  75007,Paris,792b4f11-f4e7-40e9-a15c-63ca9fa097c5
hotel_442,Villa Alessandra,9 Place Boulnois  Paris  Paris  75017,Paris,c228e697-dd77-4e24-9dd7-a2216b0590f0
hotel_443,Grand Pigalle Experimental,29 Rue Victor Massé  Paris  Paris  75009,Paris,839e7394-69f5-4d39-a29f-752febb052e1
hotel_444,Boudoir des Muses,6 rue de Saintonge  Paris  75006,Paris,35c3db0d-cb87-42b0-b206-a57bc46a23f9
hotel_445,Hôtel L de Lutèce - Notre-Dame,65 Rue Saint-Louis-en-l'Ile  Paris  Paris  75004,Paris,9b2b693f-5cde-4d12-9ed4-bd1811702f3b
hotel_446,Hôtel Saint-Roch,25 Rue Saint-Roch  Paris  Paris  75001,Paris,f594c4f5-2263-4d9e-8968-47ca64ada18f
hotel_447,Hotel Americain,72 Rue Charlot  Paris  Paris  75003,Paris,da76285e-75bd-4999-a4e2-3dfb20d5195c
hotel_448,Relais Bosquet by Malone,19 Rue Du Champ De Mars  Paris  Paris  75007,Paris,5c61c561-bd94-46d1-845f-8ad71aba81b2
hotel_449,Hotel Andrea,3 rue Saint-Bon  Paris  75004,Paris,d6b086d2-7076-442b-974f-440bf0f2947d
hotel_450,Hôtel Les 3 Poussins,15 Rue Clauzel  Paris  Paris  75009,Paris,3a64960d-bbb2-4044-82cd-478adfb6912e
hotel_451,Hôtel Da Vinci & Spa,25 Rue des Saint Pères  Paris  Paris  75006,Paris,42c3cf3d-7eca-4e42-96de-c989ebed2424
hotel_452,L'Empire Paris,48 Rue De L Arbre Sec  Paris  Paris  75001,Paris,a2467d13-954f-447b-b5e6-6e460931d9b5
hotel_453,Hôtel Caron le Marais,3 Rue Caron  Paris  Paris  75004,Paris,4a1e4627-71d5-41ff-899e-0450dfc71140
hotel_454,Le Relais Montmartre,6  rue Constance  Paris  Paris  75018,Paris,c9b10166-cd90-4bc9-b85c-75a279dcc638
hotel_455,Pratic Hotel,9 rue d'Ormesson  Paris  Paris  75004,Paris,197a15e7-71c8-4778-8df7-461d9dbbb7d0
hotel_456,Hôtel Emile Le Marais,2 rue Malher  Paris  75004,Paris,1918dde9-0116-4664-a65c-49ceca620ecf
hotel_457,Hôtel Arvor Saint Georges,8 Rue Laferriere  Paris  Paris  75009,Paris,8fd4649e-ba29-4ca5-9141-eb54e65dcc1c
